image_path,road_code,road_name,segment_start,segment_end,lat_centroid,lon_centroid,survey_year,region,station,vci,vvci,all_cracking_grade,wide_cracking_grade,ravelling_grade,bleeding_grade,drainage_road_grade,pothole_grade,split
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15597.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,val
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15598.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15599.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15600.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15601.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15602.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,test
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15603.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,val
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15604.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15605.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15606.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15607.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15608.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15609.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15610.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15611.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,test
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15612.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15613.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15614.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15615.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15616.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15617.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,test
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15618.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15619.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15620.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15621.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,val
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15622.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15623.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15624.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,test
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15625.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15626.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,test
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15627.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15628.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15629.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15630.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15631.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15632.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15633.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15634.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,test
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15635.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15636.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15637.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15638.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,test
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15639.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15640.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15641.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15642.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15643.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15644.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15645.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,test
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15646.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15647.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15648.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15649.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,test
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15650.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,test
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15651.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,val
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15652.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,val
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15653.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15654.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15655.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15656.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15657.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15658.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15659.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15660.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,test
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15661.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15662.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15663.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15664.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15665.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15666.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,test
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15667.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15668.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15669.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15670.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15671.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15672.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15673.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,test
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15674.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15675.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15676.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15677.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15678.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15679.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15680.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15681.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15682.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15683.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15684.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15685.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,val
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15686.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15687.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15688.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15689.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15690.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,val
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15691.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15692.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,val
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15693.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15694.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,val
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15695.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,val
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15696.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15697.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15698.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,val
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15699.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15700.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15701.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15702.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15703.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15704.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15705.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,test
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15706.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15707.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15708.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15709.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15710.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15711.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15712.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,test
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15713.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15714.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,val
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15715.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,val
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15716.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15717.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,val
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15718.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15719.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Hoima road/2021-22/LWAMATA-HOIMA-PAVE-0-15720.jpg,622,A009,180.0,181.0,1.323705,31.4337395,2022.0,Western,Hoima,90.0,100.0,1,1,1,1,1,1,train
